ID,Fuel Type Code,Station Name,City,State,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Network,Geocode Status,Latitude,Longitude,NG Vehicle Class,EV Connector Types,Groups With Access Code (French),Access Detail Code,CNG Dispenser Num,CNG Vehicle Class,LNG Vehicle Class
162361,ELEC,FAYETTEVILLE FAYETTEVILLE,Fayetteville,NY,,2.0,,ChargePoint Network,GPS,43.031004,-76.01247,,J1772,Public,,,,
162362,ELEC,MUNI PARKIN LOT VILLAGE GENESEO,Geneseo,NY,,2.0,,ChargePoint Network,GPS,42.795196,-77.816084,,J1772,Public,,,,
162363,ELEC,NATIONAL GRID CLARKSON U,Potsdam,NY,,2.0,,ChargePoint Network,GPS,44.66277,-74.998241,,J1772,Public,,,,
162364,ELEC,NATIONAL GRID VENTLATHAM,Watervliet,NY,,2.0,,ChargePoint Network,GPS,42.74012,-73.731328,,J1772,Public,,,,
162366,ELEC,STATION 1 TOWN OF LG,Lake George,NY,,2.0,,ChargePoint Network,GPS,43.431325,-73.717171,,J1772,Public,,,,
162367,ELEC,MUNICIPAL LOT VOH LOT,Hamilton,NY,,2.0,,ChargePoint Network,GPS,42.827,-75.542481,,J1772,Public,,,,
162368,ELEC,WYOMING COUNTY STATION 1,Warsaw,NY,,2.0,,ChargePoint Network,GPS,42.740624,-78.133705,,J1772,Public,,,,
162369,ELEC,VILLAGE STATION VILLAGE OF LG,Lake George,NY,,2.0,,ChargePoint Network,GPS,43.424217,-73.715238,,J1772,Public,,,,
162370,ELEC,I-SQUARE NORTH IMAGINE,Rochester,NY,,2.0,,ChargePoint Network,GPS,43.210151,-77.597872,,J1772,Public,,,,
162371,ELEC,CASE CENTER LOT CASE LOT,Saratoga Springs,NY,,2.0,,ChargePoint Network,GPS,43.096185,-73.786437,,J1772,Public,,,,
162372,ELEC,COMMCTR NEW PALTZ TOWN,New Paltz,NY,,2.0,,ChargePoint Network,GPS,41.756382,-74.081041,,J1772,Public,,,,
162373,ELEC,NATIONAL GRID DIEFENDORF HALL,Buffalo,NY,,2.0,,ChargePoint Network,GPS,42.952295,-78.817859,,J1772,Public,,,,
162374,ELEC,GOSHEN EVCS #1A STATION 1,Goshen,NY,,2.0,,ChargePoint Network,GPS,41.40195,-74.32651,,J1772,Public,,,,
162375,ELEC,GREATNECK PLAZA PLAZA CENTER,Great Neck,NY,,2.0,,ChargePoint Network,GPS,40.787424,-73.729999,,J1772,Public,,,,
162376,ELEC,ROSENDALE WILLOW KILN,Rosendale,NY,,2.0,,ChargePoint Network,GPS,41.844954,-74.081459,,J1772,Public,,,,
162377,ELEC,MAIN 2ND FLOOR 1 GW,Waterloo,NY,,2.0,,ChargePoint Network,GPS,42.969486,-76.845263,,J1772,Public,,,,
162381,ELEC,MAIN DEL LAGO 1ST FL,Waterloo,NY,,2.0,,ChargePoint Network,GPS,42.969966,-76.845282,,J1772,Public,,,,
162383,ELEC,LEARYS 1 LEARY'S 1,Rochester,NY,,1.0,,ChargePoint Network,GPS,43.104502,-77.539475,,J1772,Public,,,,
162386,ELEC,PARKING GARAGE STATION 2,White Plains,NY,,2.0,,ChargePoint Network,GPS,41.031107,-73.774648,,J1772,Public,,,,
162387,ELEC,NATIONAL GRID BONNER HALL.,Buffalo,NY,,2.0,,ChargePoint Network,GPS,43.001813,-78.788469,,J1772,Public,,,,
162393,ELEC,CT ROCHESTER CTR GARAGE,Rochester,NY,,2.0,,ChargePoint Network,GPS,43.124269,-77.621274,,J1772,Public,,,,
162394,ELEC,NATIONAL GRID TONOWANDA,Tonawanda,NY,,2.0,,ChargePoint Network,GPS,43.019109,-78.886973,,J1772,Public,,,,
162398,ELEC,RIT EV CHARGING D LOT SOUTH STA,Rochester,NY,,2.0,,ChargePoint Network,GPS,43.086058,-77.673355,,J1772,Public,,,,
162399,ELEC,DOUBLETREEHOTEL DC FAST CHARGER,Tarrytown,NY,,,1.0,ChargePoint Network,GPS,41.061411,-73.862829,,J1772COMBO,Public,,,,
162400,ELEC,RIVERHEAD RIVER 2 #2,Riverhead,NY,,2.0,,ChargePoint Network,GPS,40.919681,-72.712569,,J1772,Public,,,,
162402,ELEC,STOP SHOP HAMPTON BAY 01,Hampton Bays,NY,,,1.0,ChargePoint Network,GPS,40.875588,-72.539078,,J1772COMBO,Public,,,,
162403,ELEC,STONY BROOK UNV ESS,Stony Brook,NY,,2.0,,ChargePoint Network,GPS,40.914369,-73.125742,,J1772,Public,,,,
162405,ELEC,DEER PARK TANGER EV 4,Deer Park,NY,,2.0,,ChargePoint Network,GPS,40.762409,-73.30568,,J1772,Public,,,,
162407,ELEC,PANYNJ LGA E GARAGE C1,New York,NY,,2.0,,ChargePoint Network,GPS,40.77033,-73.865683,,J1772,Public,,,,
162413,ELEC,BMW CAR SHARING THE SOLAIRE ST1,New York,NY,,,1.0,ChargePoint Network,GPS,40.716305,-74.016194,,J1772COMBO,Public,,,,
162421,ELEC,SCHENECTADY LIBERTY-YATES,Schenectady,NY,,2.0,,ChargePoint Network,GPS,42.815406,-73.940711,,J1772,Public,,,,
162424,ELEC,RIVERHEAD BAY VW_408150_A,Riverhead,NY,,2.0,,ChargePoint Network,GPS,40.925695,-72.692471,,J1772,Public,,,,
162434,ELEC,I-SQUARE MAIN LOT (EAST),Rochester,NY,,2.0,,ChargePoint Network,GPS,43.209981,-77.598396,,J1772,Public,,,,
162435,ELEC,GAULT BMW STATION 01,Endicott,NY,,2.0,,ChargePoint Network,GPS,42.107059,-76.035088,,J1772,Public,,,,
162439,ELEC,BURDICK BMW STATION 01,Cicero,NY,,1.0,,ChargePoint Network,GPS,43.152611,-76.11301,,J1772,Public,,,,
162444,ELEC,KEELER STATION 01,Latham,NY,,1.0,,ChargePoint Network,GPS,42.766981,-73.814216,,J1772,Public,,,,
162445,ELEC,COLGATE LALLY LANE 1,Hamilton,NY,,2.0,,ChargePoint Network,GPS,42.817555,-75.539265,,J1772,Public,,,,
162447,ELEC,WIDE WORLD BMW STATION 01,Spring Valley,NY,,2.0,,ChargePoint Network,GPS,41.107051,-74.035853,,J1772,Public,,,,
162448,ELEC,BMW FREEPORT STATION 02,Freeport,NY,,2.0,,ChargePoint Network,GPS,40.655617,-73.596005,,J1772,Public,,,,
162449,ELEC,BMW FREEPORT STATION 01,Freeport,NY,,2.0,,ChargePoint Network,GPS,40.654208,-73.569134,,J1772,Public,,,,
162451,ELEC,BMW S. ALBANY STATION 01,Glenmont,NY,,2.0,,ChargePoint Network,GPS,42.588972,-73.797298,,J1772,Public,,,,
162455,ELEC,STONY BROOK UNV ARENA 1,Stony Brook,NY,,2.0,,ChargePoint Network,GPS,40.917249,-73.12728,,J1772,Public,,,,
162456,ELEC,STONY BROOK UNV LAKE DRIVE,Stony Brook,NY,,2.0,,ChargePoint Network,GPS,40.911831,-73.121521,,J1772,Public,,,,
162457,ELEC,STONY BROOK UNV LIFE SCIENCES,Stony Brook,NY,,2.0,,ChargePoint Network,GPS,40.910667,-73.119738,,J1772,Public,,,,
162458,ELEC,STONY BROOK UNV TABLER,Stony Brook,NY,,2.0,,ChargePoint Network,GPS,40.909578,-73.125004,,J1772,Public,,,,
162460,ELEC,STONY BROOK UNV STADIUM,Stony Brook,NY,,2.0,,ChargePoint Network,GPS,40.918106,-73.123368,,J1772,Public,,,,
162462,ELEC,HABBERSTAD BMW BAY SHORE 01,Bay Shore,NY,,2.0,,ChargePoint Network,GPS,40.726925,-73.283143,,J1772,Public,,,,
162467,ELEC,EAST HAMPTON TH EH AIRPORT,East Hampton,NY,,2.0,,ChargePoint Network,GPS,40.961178,-72.247936,,J1772,Public,,,,
162472,ELEC,MP 102 LLC MP 102 LLC,New York,NY,,2.0,,ChargePoint Network,GPS,40.791267,-73.952039,,J1772,Public,,,,
162473,ELEC,TIME WARNER TIME WARNER,Schenectady,NY,,2.0,,ChargePoint Network,GPS,42.769329,-73.928738,,J1772,Public,,,,
162485,ELEC,MONTEFIOREMOSES WAKEFIELD,Bronx,NY,,2.0,,ChargePoint Network,GPS,40.894881,-73.860525,,J1772,Public,,,,
162486,ELEC,MONTEFIOREMOSES MOSES,New York,NY,,2.0,,ChargePoint Network,GPS,40.879718,-73.880394,,J1772,Public,,,,
162487,ELEC,MP 225 LLC NS1-100 JAY ST,New York,NY,,2.0,,ChargePoint Network,GPS,40.70182,-73.986824,,J1772,Public,,,,
162492,ELEC,BARD ALMNCT NS1-ALMNCT,Red Hook,NY,,2.0,,ChargePoint Network,GPS,42.023436,-73.902037,,J1772,Public,,,,
162498,ELEC,ATAHOUSING407 HAZEL TOWERS 1,Bronx,NY,,2.0,,ChargePoint Network,GPS,40.846821,-73.834633,,J1772,Public,,,,
162499,ELEC,LAFAYETTE BOYNT LAF BOYNT 1,Bronx,NY,,2.0,,ChargePoint Network,GPS,40.821451,-73.877642,,J1772,Public,,,,
162510,ELEC,EVPASS          HILL-1,Syracuse,NY,,1.0,,ChargePoint Network,GPS,43.048931,-76.149033,,J1772,Public,,,,
162514,ELEC,EVPASS R JFKA-1,Rome,NY,,1.0,,ChargePoint Network,GPS,43.218845,-75.463188,,J1772,Public,,,,
162520,ELEC,CARCHARGING GMC 225 W 49 #1,New York,NY,,1.0,,ChargePoint Network,GPS,40.761376,-73.985273,,J1772,Public,,,,
163426,ELEC,CHARLIE JOHNS CHARLIE JOHNS,Speculator,NY,,2.0,,ChargePoint Network,GPS,43.502346,-74.364188,,J1772,Public,,,,
163485,ELEC,Apple West Parking,New York,NY,,4.0,,Blink Network,GPS,40.795783,-73.973678,,J1772,Public,,,,
163507,ELEC,165 E 77 ST Garage,Manhattan,NY,,1.0,,Blink Network,GPS,40.773528,-73.959538,,J1772,Public,,,,
163514,ELEC,PICOTTE 11 CORPORATE 5,Albany,NY,,2.0,,ChargePoint Network,GPS,42.68343,-73.76667,,J1772,Public,,,,
163515,ELEC,ADK FOLK SCHOOL STATION 1,Lake Luzerne,NY,,2.0,,ChargePoint Network,GPS,43.320377,-73.84187,,J1772,Public,,,,
163548,ELEC,DAVISANDKINGDDS STATION 1,Clifton Park,NY,,2.0,,ChargePoint Network,GPS,42.865273,-73.78956,,J1772,Public,,,,
163646,ELEC,STOHL STOHL6,Orchard Park,NY,,1.0,,ChargePoint Network,GPS,42.779497,-78.781127,,J1772,Public,,,,
163945,ELEC,Marshall & Sons,Montauk,NY,,4.0,,EV Connect,GPS,41.033512,-71.94654,,J1772,Public - Carte de crédit en tout temps,CREDIT_CARD_ALWAYS,,,
163946,ELEC,Amagansett Village Parking Lot,Amagansett,NY,,4.0,,EV Connect,GPS,40.975937,-72.142269,,J1772,Public - Carte de crédit en tout temps,CREDIT_CARD_ALWAYS,,,
163947,ELEC,East Hampton Town Hall,East Hampton,NY,,6.0,,EV Connect,GPS,40.969091,-72.172316,,J1772,Public - Carte de crédit en tout temps,CREDIT_CARD_ALWAYS,,,
164052,ELEC,GREECE TOWN HAL GREECE NORTH 1,Rochester,NY,,2.0,,ChargePoint Network,GPS,43.25823,-77.699135,,J1772,Public,,,,
164077,ELEC,ERIE COUNTY ISLEVIEW,Tonawanda,NY,,2.0,,ChargePoint Network,GPS,43.010323,-78.907524,,J1772,Public,,,,
164115,ELEC,ADAMS STATION CLUBHOUSE,Delmar,NY,,2.0,,ChargePoint Network,GPS,42.60735,-73.84772,,J1772,Public,,,,
164129,ELEC,ERIE COUNTY BENNETT BEACH,Angola,NY,,2.0,,ChargePoint Network,GPS,42.658535,-79.06157,,J1772,Public,,,,
164149,ELEC,SAVARINO COMPAN 500 SENECA 3,Buffalo,NY,,2.0,,ChargePoint Network,GPS,42.878456,-78.85772,,J1772,Public,,,,
164150,ELEC,SAVARINO COMPAN 500 SENECA 2,Buffalo,NY,,2.0,,ChargePoint Network,GPS,42.878418,-78.85773,,J1772,Public,,,,
164151,ELEC,SAVARINO COMPAN 500 SENECA 1,Buffalo,NY,,2.0,,ChargePoint Network,GPS,42.878372,-78.85775,,J1772,Public,,,,
164152,ELEC,SAVARINO COMPAN 500 SENECA 4,Buffalo,NY,,2.0,,ChargePoint Network,GPS,42.87853,-78.8577,,J1772,Public,,,,
164153,ELEC,SAVARINO COMPAN BRL 6,Buffalo,NY,,2.0,,ChargePoint Network,GPS,42.863679,-78.868118,,J1772,Public,,,,
164154,ELEC,SAVARINO COMPAN BRL 5,Buffalo,NY,,2.0,,ChargePoint Network,GPS,42.863697,-78.868096,,J1772,Public,,,,
164156,ELEC,HAWTHORNE RIDGE STATION 2,East Greenbush,NY,,2.0,,ChargePoint Network,GPS,42.614979,-73.697103,,J1772,Public,,,,
164157,ELEC,SAVARINO COMPAN BRL 3,Buffalo,NY,,2.0,,ChargePoint Network,GPS,42.863736,-78.868086,,J1772,Public,,,,
164158,ELEC,SAVARINO COMPAN BRL 4,Buffalo,NY,,2.0,,ChargePoint Network,GPS,42.863697,-78.868064,,J1772,Public,,,,
164159,ELEC,SAVARINO COMPAN BRL #1,Buffalo,NY,,1.0,,ChargePoint Network,GPS,42.864134,-78.868096,,J1772,Public,,,,
164170,ELEC,Price Chopper - Tesla Supercharger,Lake Placid,NY,,,8.0,Tesla,GPS,44.2949886,-74.0108916,,TESLA,Public,,,,
164227,ELEC,Gateway Center at Bronx Terminal Market,Bronx,NY,,2.0,,Blink Network,GPS,40.822142,-73.931128,,J1772,Public,,,,
164272,ELEC,RTS ROCH TECH PK2,Rochester,NY,,2.0,,ChargePoint Network,GPS,43.15314,-77.73457,,J1772,Public,,,,
164375,ELEC,Burger King Attica NY,Attica,NY,,1.0,,Blink Network,GPS,42.8713,-78.2761,,J1772,Public,,,,
164389,ELEC,S.A.N.Y. PARKING FOUR,Frankfort,NY,,1.0,,ChargePoint Network,GPS,43.076151,-75.169179,,J1772,Public,,,,
164390,ELEC,ERIE COUNTY EMERY,South Wales,NY,,2.0,,ChargePoint Network,GPS,42.715504,-78.595665,,J1772,Public,,,,
164403,ELEC,Burger King Farmington NY,Farmington,NY,,2.0,,Blink Network,GPS,42.972609,-77.354868,,J1772,Public,,,,
164405,ELEC,Burger King - LeRoy NY,LeRoy,NY,,2.0,,Blink Network,GPS,42.978631,-78.005787,,J1772,Public,,,,
164420,ELEC,BEVERWYCK STATION 2,Slingerlands,NY,,2.0,,ChargePoint Network,GPS,42.657453,-73.838373,,J1772,Public,,,,
164421,ELEC,BEVERWYCK STATION 4,Slingerlands,NY,,2.0,,ChargePoint Network,GPS,42.65928,-73.83685,,J1772,Public,,,,
164422,ELEC,BEVERWYCK STATION 3,Slingerlands,NY,,2.0,,ChargePoint Network,GPS,42.655716,-73.83983,,J1772,Public,,,,
164442,ELEC,Manhattan Plaza,New York,NY,,2.0,,Blink Network,GPS,40.759223,-73.992703,,J1772,Public,,,,
164452,ELEC,FOODBANK LATHAM PARKING TWO,Latham,NY,,2.0,,ChargePoint Network,GPS,42.764423,-73.8144,,J1772,Public,,,,
164503,ELEC,HYDEPARK HYDE PK TOWN HA,Hyde Park,NY,,2.0,,ChargePoint Network,GPS,41.790836,-73.93644,,J1772,Public,,,,
164504,ELEC,SAVARINO COMPAN BRL 2,Buffalo,NY,,2.0,,ChargePoint Network,GPS,42.86418,-78.86816,,J1772,Public,,,,
164609,ELEC,COUNTRY CLUB COUNTRY CLUB #1,Buffalo,NY,,2.0,,ChargePoint Network,GPS,42.979509,-78.718321,,J1772,Public,,,,
164639,ELEC,CITY OF GENEVA CITY HALL #1,Geneva,NY,,2.0,,ChargePoint Network,GPS,42.867477,-76.982604,,J1772,Public,,,,
164679,ELEC,Icon Parking - 111 Eighth Avenue,New York,NY,,1.0,,Blink Network,GPS,40.741421,-74.003186,,J1772,Public,,,,
164680,ELEC,Icon Parking - Patriot Parking,New York,NY,,1.0,,Blink Network,GPS,40.719772,-74.010475,,J1772,Public,,,,
164681,ELEC,Icon Parking - One Lincoln Plaza,New York,NY,,1.0,,Blink Network,GPS,40.771626,-73.981032,,J1772,Public,,,,
164711,ELEC,Sylvan Parking - Pinnacle Garage,Forest Hills,NY,,1.0,,Blink Network,GPS,40.718455,-73.83651,,J1772,Public,,,,
164713,ELEC,Tribeca Green,New York,NY,,2.0,,Blink Network,GPS,40.71695,-74.014948,,J1772,Public,,,,
164738,ELEC,Central Parking - 146 W 57th St,New York,NY,,2.0,,Blink Network,GPS,40.764609,-73.979517,,J1772,Public,,,,
164749,ELEC,919 Third Avenue,Manhattan,NY,,1.0,,Blink Network,GPS,40.759299,-73.968603,,J1772,Public,,,,
164751,ELEC,Carnegie Hill,New York,NY,,2.0,,Blink Network,GPS,40.784865,-73.948526,,J1772,Public,,,,
164835,ELEC,THOMAS COLE STATION #1,Catskill,NY,,2.0,,ChargePoint Network,GPS,42.226113,-73.861255,,J1772,Public,,,,
164859,ELEC,DRYDEN STATION 1,Dryden,NY,,2.0,,ChargePoint Network,GPS,42.49164,-76.28683,,J1772,Public,,,,
164860,ELEC,AMBEMA CORP. STATION 1.1,Plattsburgh,NY,,2.0,,ChargePoint Network,GPS,44.695385,-73.50472,,J1772,Public,,,,
164861,ELEC,SANTOSHI CORP STATION 1.1,Plattsburgh,NY,,2.0,,ChargePoint Network,GPS,44.698734,-73.48811,,J1772,Public,,,,
165110,ELEC,SDH STATION EV STATION 1,Buffalo,NY,,2.0,,ChargePoint Network,GPS,42.957542,-78.769663,,J1772,Public,,,,
165111,ELEC,CONVENTUS CONVENTUS,Buffalo,NY,,2.0,,ChargePoint Network,GPS,42.900489,-78.868369,,J1772,Public,,,,
165117,ELEC,Hatchet Hardware of Waterford,Waterford,NY,,2.0,,FLO,GPS,42.782254,-73.696148,,J1772,Public,,,,
165161,ELEC,Lexington-Grove West Garage,White Plains,NY,,2.0,,Non-Networked,200-9,41.031464,-73.769946,,J1772,Public,,,,
165173,ELEC,S.A.N.Y. STATION THREE,Syracuse,NY,,1.0,,ChargePoint Network,GPS,43.051933,-76.180115,,J1772,Public,,,,
165198,ELEC,CAR CHARGERS NUMBER 421,Jamesville,NY,,1.0,,ChargePoint Network,GPS,43.012474,-76.08288,,J1772,Public,,,,
165220,ELEC,VOB KENSINGTON 2,Bronxville,NY,,2.0,,ChargePoint Network,GPS,40.942715,-73.83444,,J1772,Public,,,,
165221,ELEC,VOB KENSINGTON 1,Bronxville,NY,,2.0,,ChargePoint Network,GPS,40.942543,-73.83441,,J1772,Public,,,,
165222,ELEC,APDC ADMIN LOT PORT 1.2,Albany,NY,,2.0,,ChargePoint Network,GPS,42.626232,-73.75825,,J1772,Public,,,,
165223,ELEC,SUNY BROOME SUNY BROOME #1,Binghamton,NY,,2.0,,ChargePoint Network,GPS,42.135483,-75.912654,,J1772,Public,,,,
165269,ELEC,ERIE COUNTY GROVER CLEVELAN,Amerst,NY,,2.0,,ChargePoint Network,GPS,42.957832,-78.810768,,J1772,Public,,,,
165270,ELEC,ROCKLAND LANDNG ROCKLAND,South Nyack,NY,,2.0,,ChargePoint Network,GPS,41.081534,-73.922049,,J1772,Public,,,,
165304,ELEC,TOWN OF BOLTON TOWN OF BOLTON1,Bolton Landing,NY,,2.0,,ChargePoint Network,GPS,43.557602,-73.657839,,J1772,Public,,,,
165307,ELEC,ERIE COUNTY SPRAGUE BROOK,Glenwood,NY,,2.0,,ChargePoint Network,GPS,42.58734,-78.63811,,J1772,Public,,,,
165336,ELEC,WEST HARRISON STATION ONE,Harrison,NY,,2.0,,ChargePoint Network,GPS,41.043003,-73.74776,,J1772,Public,,,,
165351,ELEC,NYPA - Hawkins Point Visitors Center,Massena,NY,,6.0,,Non-Networked,GPS,44.999505,-74.797209,,J1772,Public,,,,
165391,ELEC,ADAMS STATION 101 CATLYN CT,Delmar,NY,,2.0,,ChargePoint Network,GPS,42.606495,-73.84793,,J1772,Public,,,,
165392,ELEC,ADAMS STATION 708 CATLYN CT,Delmar,NY,,2.0,,ChargePoint Network,GPS,42.606503,-73.848,,J1772,Public,,,,
165393,ELEC,ADAMS STATION 101 DERZEE CT,Delmar,NY,,2.0,,ChargePoint Network,GPS,42.606556,-73.84992,,J1772,Public,,,,
165394,ELEC,ADAMS STATION 501 DERZEE CT,Delmar,NY,,2.0,,ChargePoint Network,GPS,42.60619,-73.850716,,J1772,Public,,,,
165395,ELEC,ADAMS STATION 701 ELKIN CT,Delmar,NY,,2.0,,ChargePoint Network,GPS,42.607304,-73.85,,J1772,Public,,,,
165396,ELEC,ADAMS STATION 301 ELKIN CT,Delmar,NY,,2.0,,ChargePoint Network,GPS,42.607437,-73.85094,,J1772,Public,,,,
165397,ELEC,ADAMS STATION 701 BAXTER,Delmar,NY,,2.0,,ChargePoint Network,GPS,42.608073,-73.849243,,J1772,Public,,,,
165398,ELEC,ADAMS STATION 101 BAXTER CT,Delmar,NY,,2.0,,ChargePoint Network,GPS,42.60808,-73.84867,,J1772,Public,,,,
165399,ELEC,ADAMS STATION 101 ASTOR CT,Delmar,NY,,2.0,,ChargePoint Network,GPS,42.609016,-73.84676,,J1772,Public,,,,
165400,ELEC,ADAMS STATION 401 ASTOR CT,Delmar,NY,,2.0,,ChargePoint Network,GPS,42.60918,-73.84738,,J1772,Public,,,,
165498,ELEC,PICOTTE 22 CORPORATE 4,Albany,NY,,2.0,,ChargePoint Network,GPS,42.681427,-73.76838,,J1772,Public,,,,
165522,E85,Speedway,Lackawanna,NY,,,,,200-9,42.80885,-78.79814,,,Public - Carte de crédit après les heures d'ouverture,CREDIT_CARD_AFTER_HOURS,,,
165524,E85,Dandy Mini Mart #68,Elmira,NY,,,,,GPS,42.15817501232186,-76.86408612435913,,,Public,,,,
165558,ELEC,CCE TOMPKINS STATION ONE,Ithaca,NY,,2.0,,ChargePoint Network,GPS,42.450688,-76.503433,,J1772,Public,,,,
165567,ELEC,Mohawk Valley Welcome Center,Fultonville,NY,,,2.0,Greenlots,GPS,42.916201,-74.446642,,CHADEMO J1772COMBO,Public,,,,
165628,ELEC,QUEENSBURY TOWN HOVEY POND 1,Queensbury,NY,,2.0,,ChargePoint Network,GPS,43.329655,-73.66528,,J1772,Public,,,,
165629,ELEC,QUEENSBURY TOWN EXIT 18 KIOSK 1,Queensbury,NY,,2.0,,ChargePoint Network,GPS,43.298553,-73.67698,,J1772,Public,,,,
165630,ELEC,BETHLEHEM EV FLEET #1,Delmar,NY,,1.0,,ChargePoint Network,GPS,42.62047,-73.8394,,J1772,Public,,,,
165632,ELEC,QUEENSBURY TOWN ACT CTR 1,Queensbury,NY,,2.0,,ChargePoint Network,GPS,43.36057,-73.657,,J1772,Public,,,,
165784,ELEC,STONY BROOK UNV ADMIN 2,Stony Brook,NY,,2.0,,ChargePoint Network,GPS,40.914698,-73.11948,,J1772,Public,,,,
166204,ELEC,RJCL PARKING 1,Hillsdale,NY,,2.0,,ChargePoint Network,GPS,42.167957,-73.51782,,J1772,Public,,,,
166207,ELEC,Walmart 2586 Cheektowaga,Cheektowaga,NY,,,4.0,Electrify America,GPS,42.909598,-78.7447,,CHADEMO J1772COMBO,Public,,,,
166226,ELEC,Waterloo Premium Outlets,Waterloo,NY,,,4.0,Electrify America,GPS,42.95593,-76.920965,,CHADEMO J1772COMBO,Public,,,,
166242,ELEC,170 Park Row,New York,NY,,4.0,,EV Connect,200-8,40.713246,-74.001,,J1772,Privé,,,,
166298,ELEC,700 West Metro Park,Rochester,NY,,2.0,,EV Connect,200-9,43.099095,-77.626204,,J1772,Privé,,,,
166299,ELEC,Abbey Inn & Spa,Peekskill,NY,,2.0,,EV Connect,GPS,41.292583,-73.929086,,J1772,Privé,,,,
166305,ELEC,B & C Auto Service,Mahopac,NY,,2.0,,EV Connect,200-9,41.375328,-73.726893,,J1772,Public - Carte de crédit en tout temps,CREDIT_CARD_ALWAYS,,,
166306,ELEC,Bi County Auto Body,Smithtown,NY,,9.0,,EV Connect,200-8,40.856419,-73.168296,,J1772,Privé,,,,
166323,ELEC,Cazenovia College,Cazenovia,NY,,2.0,,EV Connect,200-9,42.930786,-75.853945,,J1772,Public - Carte de crédit en tout temps,CREDIT_CARD_ALWAYS,,,
166324,ELEC,CHHA2 Garages LLC,New York,NY,,4.0,,EV Connect,200-9,40.733934,-73.993118,,J1772,Privé,,,,
166325,ELEC,CHHA2 Garages LLC,New York,NY,,6.0,,EV Connect,200-9,40.757099,-73.963122,,J1772,Public - Carte de crédit en tout temps,CREDIT_CARD_ALWAYS,,,
166326,ELEC,CHHA2 Garages LLC,Manhattan,NY,,4.0,,EV Connect,200-9,40.777924,-73.957245,,J1772,Privé,,,,
166331,ELEC,Dimension Fabricators,Scotia,NY,,4.0,,EV Connect,200-9,42.844741,-73.994662,,J1772,Public - Carte de crédit en tout temps,CREDIT_CARD_ALWAYS,,,
166332,ELEC,Little Man Parking,Bronx,NY,,6.0,,EV Connect,200-8,40.822935,-73.890483,,J1772,Privé,,,,
166333,ELEC,Little Man Parking,Manhattan,NY,,6.0,,EV Connect,200-9,40.729483,-73.988368,,J1772,Public - Carte de crédit en tout temps,CREDIT_CARD_ALWAYS,,,
166334,ELEC,Little Man Parking,Manhattan,NY,,6.0,,EV Connect,200-9,40.736778,-73.979688,,J1772,Privé,,,,
166347,ELEC,GreenStar Co-op,Ithaca,NY,,2.0,,EV Connect,200-9,42.445432,-76.509798,,J1772,Public - Carte de crédit en tout temps,CREDIT_CARD_ALWAYS,,,
166352,ELEC,Jamestown Board of Public Utilities,Jamestown,NY,,2.0,,EV Connect,200-9,42.122304,-79.240492,,J1772,Public - Carte de crédit en tout temps,CREDIT_CARD_ALWAYS,,,
166358,ELEC,Maria College,Albany,NY,,10.0,,EV Connect,200-9,42.657547,-73.806326,,J1772,Privé,,,,
166366,ELEC,Northwell,Staten Island,NY,,6.0,,EV Connect,200-8,40.516856,-74.196692,,J1772,Public,,,,
166367,ELEC,Northwell,Bay Shore,NY,,10.0,,EV Connect,200-8,40.725055,-73.240926,,J1772,Privé,,,,
166368,ELEC,Northwell,Staten Island,NY,,6.0,,EV Connect,200-8,40.584259,-74.086919,,J1772,Public - Carte de crédit en tout temps,CREDIT_CARD_ALWAYS,,,
166425,ELEC,Pearl Street Parking,Buffalo,NY,,4.0,,EV Connect,200-9,42.885188,-78.875488,,J1772,Public - Carte de crédit en tout temps,CREDIT_CARD_ALWAYS,,,
166427,ELEC,Pratt and Whitney HMI Metal Powders,Clayville,NY,,2.0,,EV Connect,200-9,42.97801,-75.249586,,J1772,Public - Carte de crédit en tout temps,CREDIT_CARD_ALWAYS,,,
166430,ELEC,RYCO Management,Pittsford,NY,,6.0,,EV Connect,200-9,43.04673,-77.468051,,J1772,Privé,,,,
166433,ELEC,Peace Love & Yoga,Roxbury,NY,,4.0,,EV Connect,200-8,42.277973,-74.566695,,J1772,Privé,,,,
166435,ELEC,SRC Inc,North Syracuse,NY,,10.0,,EV Connect,200-9,43.130117,-76.084686,,J1772,Privé,,,,
166436,ELEC,Terphane,Bloomfield,NY,,2.0,,EV Connect,200-9,42.893647,-77.449247,,J1772,Privé,,,,
166438,ELEC,Town of Livingston - Town Hall,Livingston,NY,,2.0,,EV Connect,GPS,40.782319,-74.314475,,J1772,Public - Carte de crédit en tout temps,CREDIT_CARD_ALWAYS,,,
166440,ELEC,Trillium Health,Rochester,NY,,4.0,,EV Connect,200-9,43.118611,-77.612181,,J1772,Privé,,,,
166444,ELEC,Winton Place Business Centre,Rochester,NY,,4.0,,EV Connect,200-9,43.095016,-77.576023,,J1772,Privé,,,,
166689,ELEC,ICE RINK TOWN HALL,Saugerties,NY,,2.0,,ChargePoint Network,GPS,42.081234,-73.958496,,J1772,Public,,,,
166727,ELEC,Staten Island Mall,Staten Island,NY,,2.0,,Volta,GPS,40.58333,-74.166262,,J1772,Public,,,,
166728,ELEC,Staten Island Mall,Staten Island,NY,,4.0,,Volta,GPS,40.582763,-74.167812,,J1772,Public,,,,
